scenario,attack_ratio,seed,sim_time_us,mote,record_type,event,time_ticks,node,role,attack,seq,rank,dag_rank,parent,parent_rank,parent_metric,etx,rssi,nbrs,delay_ticks,time_s,bucket_end_s,snapshot_id,advertised_rank,actual_rank_from_dio,rank_decrement,rank_delta,tx_count,rx_success_count,mean_delivery_delay_ticks,pdr
50n_30p_seed1,0.3,1,170214000,43,TRACE,periodic,170001,43,attacker,1,6,419,3,46,270,149,149,-93,12,0,170.001,180,50n_30p_seed1_t00180,128.0,419.0,512.0,291.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,170421000,44,TRACE,periodic,170001,44,attacker,1,6,399,3,29,259,140,140,-91,13,0,170.001,180,50n_30p_seed1_t00180,128.0,399.0,512.0,271.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,170965000,45,TRACE,tx,170174,45,benign,0,4,291,2,1,128,163,163,-81,13,0,170.174,180,50n_30p_seed1_t00180,291.0,291.0,,0.0,2,2,269.5,1.0
50n_30p_seed1,0.3,1,170201000,46,TRACE,periodic,170001,46,benign,0,7,268,2,1,128,140,140,-82,15,0,170.001,180,50n_30p_seed1_t00180,268.0,268.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,170425000,47,TRACE,periodic,170001,47,benign,0,5,280,2,1,128,152,152,-92,14,0,170.001,180,50n_30p_seed1_t00180,280.0,280.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,170290000,48,TRACE,periodic,170001,48,benign,0,6,301,2,39,128,173,173,-57,10,0,170.001,180,50n_30p_seed1_t00180,301.0,301.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,170695000,49,TRACE,periodic,170001,49,benign,0,5,292,2,39,128,164,164,-75,7,0,170.001,180,50n_30p_seed1_t00180,292.0,292.0,,0.0,2,2,223.5,1.0
50n_30p_seed1,0.3,1,170998000,50,TRACE,periodic,170001,50,benign,0,5,294,2,44,128,166,166,-73,5,0,170.001,180,50n_30p_seed1_t00180,294.0,294.0,,0.0,2,2,518.5,1.0
50n_30p_seed1,0.3,1,240204984,1,TRACE,rx,239656,1,root,0,8,128,1,0,65535,65535,65535,32767,21,403,239.656,240,50n_30p_seed1_t00240,128.0,128.0,,0.0,0,0,0.0,0.0
50n_30p_seed1,0.3,1,232541000,2,TRACE,tx,231777,2,benign,0,7,301,2,18,128,173,173,-75,7,0,231.777,240,50n_30p_seed1_t00240,301.0,301.0,,0.0,3,3,291.6666666666667,1.0
50n_30p_seed1,0.3,1,231695000,3,TRACE,tx,231054,3,benign,0,6,283,2,13,128,155,155,-81,11,0,231.054,240,50n_30p_seed1_t00240,283.0,283.0,,0.0,2,2,141.0,1.0
50n_30p_seed1,0.3,1,230971000,4,TRACE,periodic,230001,4,benign,0,7,435,3,21,271,164,164,-84,12,0,230.001,240,50n_30p_seed1_t00240,435.0,435.0,,0.0,2,2,472.0,1.0
50n_30p_seed1,0.3,1,232796000,5,TRACE,tx,232732,5,benign,0,7,278,2,20,128,150,150,-83,13,0,232.732,240,50n_30p_seed1_t00240,278.0,278.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,234402000,6,TRACE,tx,233588,6,benign,0,7,296,2,13,128,168,168,-48,13,0,233.588,240,50n_30p_seed1_t00240,296.0,296.0,,0.0,2,2,322.5,1.0
50n_30p_seed1,0.3,1,230505000,7,TRACE,periodic,230001,7,benign,0,6,277,2,24,128,149,149,-89,12,0,230.001,240,50n_30p_seed1_t00240,277.0,277.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,240160000,8,TRACE,tx,239254,8,benign,0,8,295,2,15,128,167,167,-61,10,0,239.254,240,50n_30p_seed1_t00240,295.0,295.0,,0.0,3,3,407.3333333333333,1.0
50n_30p_seed1,0.3,1,233839000,9,TRACE,tx,233600,9,attacker,1,7,280,2,15,128,152,152,-82,7,0,233.6,240,50n_30p_seed1_t00240,128.0,277.0,512.0,149.0,3,3,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230302000,10,TRACE,periodic,230001,10,benign,0,8,422,3,27,256,166,166,-81,10,0,230.001,240,50n_30p_seed1_t00240,422.0,422.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230137000,11,TRACE,periodic,230001,11,benign,0,7,402,3,14,256,146,146,-91,13,0,230.001,240,50n_30p_seed1_t00240,402.0,402.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230999000,12,TRACE,periodic,230001,12,benign,0,7,405,3,27,256,149,149,-86,17,0,230.001,240,50n_30p_seed1_t00240,405.0,405.0,,0.0,2,2,506.5,1.0
50n_30p_seed1,0.3,1,230541000,13,TRACE,periodic,230001,13,attacker,1,7,256,2,1,128,128,128,-83,19,0,230.001,240,50n_30p_seed1_t00240,128.0,256.0,512.0,128.0,2,2,2.5,1.0
50n_30p_seed1,0.3,1,230692000,14,TRACE,periodic,230001,14,benign,0,7,256,2,1,128,128,128,-82,19,0,230.001,240,50n_30p_seed1_t00240,256.0,256.0,,0.0,2,2,172.0,1.0
50n_30p_seed1,0.3,1,230346000,15,TRACE,periodic,230001,15,attacker,1,6,256,2,1,128,128,128,-94,18,0,230.001,240,50n_30p_seed1_t00240,128.0,256.0,512.0,128.0,1,1,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230862000,16,TRACE,periodic,230001,16,benign,0,8,411,3,14,256,155,155,-73,15,0,230.001,240,50n_30p_seed1_t00240,411.0,411.0,,0.0,2,2,344.5,1.0
50n_30p_seed1,0.3,1,230086000,17,TRACE,periodic,230001,17,benign,0,7,315,2,32,128,187,187,-91,10,0,230.001,240,50n_30p_seed1_t00240,315.0,315.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230252000,18,TRACE,periodic,230001,18,attacker,1,7,265,2,20,128,137,137,-75,12,0,230.001,240,50n_30p_seed1_t00240,128.0,264.0,512.0,136.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,236636000,19,TRACE,tx,236268,19,benign,0,7,441,3,36,268,173,173,-92,17,0,236.268,240,50n_30p_seed1_t00240,441.0,441.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230013000,20,TRACE,periodic,230001,20,attacker,1,8,256,2,1,128,128,128,-63,22,0,230.001,240,50n_30p_seed1_t00240,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230926000,21,TRACE,periodic,230001,21,benign,0,7,271,2,1,128,143,143,-51,21,0,230.001,240,50n_30p_seed1_t00240,271.0,271.0,,0.0,2,2,398.0,1.0
50n_30p_seed1,0.3,1,230721000,22,TRACE,periodic,230001,22,benign,0,7,296,2,1,128,168,168,-47,23,0,230.001,240,50n_30p_seed1_t00240,296.0,296.0,,0.0,1,1,198.0,1.0
50n_30p_seed1,0.3,1,230290000,23,TRACE,periodic,230001,23,benign,0,7,292,2,1,128,164,164,-65,23,0,230.001,240,50n_30p_seed1_t00240,292.0,292.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230180000,24,TRACE,periodic,230001,24,attacker,1,6,265,2,39,128,137,137,-84,17,0,230.001,240,50n_30p_seed1_t00240,128.0,265.0,512.0,137.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230483000,25,TRACE,periodic,230001,25,attacker,1,7,275,2,15,128,147,147,-87,13,0,230.001,240,50n_30p_seed1_t00240,128.0,275.0,512.0,147.0,2,2,9.223372036854776e+18,1.0
50n_30p_seed1,0.3,1,235358000,26,TRACE,tx,234932,26,benign,0,7,280,2,20,128,152,152,-81,11,0,234.932,240,50n_30p_seed1_t00240,280.0,280.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230666000,27,TRACE,periodic,230001,27,benign,0,7,256,2,1,128,128,128,-88,18,0,230.001,240,50n_30p_seed1_t00240,256.0,256.0,,0.0,2,2,139.0,1.0
50n_30p_seed1,0.3,1,230421000,28,TRACE,periodic,230001,28,benign,0,8,296,2,1,128,168,168,-50,21,0,230.001,240,50n_30p_seed1_t00240,296.0,296.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230038000,29,TRACE,periodic,230001,29,benign,0,8,256,2,1,128,128,128,-25,21,0,230.001,240,50n_30p_seed1_t00240,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230052000,30,TRACE,periodic,230001,30,benign,0,7,296,2,1,128,168,168,-19,21,0,230.001,240,50n_30p_seed1_t00240,296.0,296.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230714000,31,TRACE,periodic,230001,31,benign,0,8,307,2,1,128,179,179,-59,21,0,230.001,240,50n_30p_seed1_t00240,307.0,307.0,,0.0,2,2,186.0,1.0
50n_30p_seed1,0.3,1,240742000,32,TRACE,periodic,240000,32,attacker,1,8,263,2,1,128,135,135,-81,18,0,240.0,240,50n_30p_seed1_t00240,128.0,263.0,512.0,135.0,2,2,235.5,1.0
50n_30p_seed1,0.3,1,230109000,33,TRACE,periodic,230001,33,benign,0,9,278,2,39,128,150,150,-74,13,0,230.001,240,50n_30p_seed1_t00240,278.0,278.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230836000,34,TRACE,periodic,230001,34,attacker,1,8,448,3,27,256,192,192,-53,11,0,230.001,240,50n_30p_seed1_t00240,128.0,448.0,512.0,320.0,2,2,336.5,1.0
50n_30p_seed1,0.3,1,232316000,35,TRACE,tx,231705,35,benign,0,7,414,3,29,256,158,158,-81,16,0,231.705,240,50n_30p_seed1_t00240,414.0,414.0,,0.0,2,2,133.5,1.0
50n_30p_seed1,0.3,1,230684000,36,TRACE,periodic,230001,36,benign,0,7,268,2,1,128,140,140,-66,18,0,230.001,240,50n_30p_seed1_t00240,268.0,268.0,,0.0,2,2,153.0,1.0
50n_30p_seed1,0.3,1,230183000,37,TRACE,periodic,230001,37,benign,0,7,296,2,1,128,168,168,-42,18,0,230.001,240,50n_30p_seed1_t00240,296.0,296.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230971000,38,TRACE,periodic,230001,38,attacker,1,7,296,2,1,128,168,168,-49,19,0,230.001,240,50n_30p_seed1_t00240,128.0,296.0,512.0,168.0,1,1,458.0,1.0
50n_30p_seed1,0.3,1,230139000,39,TRACE,periodic,230001,39,attacker,1,7,256,2,1,128,128,128,-73,18,0,230.001,240,50n_30p_seed1_t00240,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230203000,40,TRACE,periodic,230001,40,benign,0,8,272,2,1,128,144,144,-90,16,0,230.001,240,50n_30p_seed1_t00240,272.0,272.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230390000,41,TRACE,periodic,230001,41,attacker,1,8,288,2,39,128,160,160,-64,10,0,230.001,240,50n_30p_seed1_t00240,128.0,288.0,512.0,160.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,235772000,42,TRACE,tx,234936,42,attacker,1,8,403,3,27,256,147,147,-84,8,0,234.936,240,50n_30p_seed1_t00240,128.0,403.0,512.0,275.0,3,3,353.3333333333333,1.0
50n_30p_seed1,0.3,1,238645000,43,TRACE,tx,238432,43,attacker,1,8,407,3,46,263,144,144,-93,12,0,238.432,240,50n_30p_seed1_t00240,128.0,407.0,512.0,279.0,3,3,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230421000,44,TRACE,periodic,230001,44,attacker,1,8,391,3,29,256,135,135,-91,13,0,230.001,240,50n_30p_seed1_t00240,128.0,392.0,512.0,264.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,237822000,45,TRACE,tx,237031,45,benign,0,6,283,2,1,128,155,155,-81,13,0,237.031,240,50n_30p_seed1_t00240,283.0,283.0,,0.0,2,2,262.0,1.0
50n_30p_seed1,0.3,1,230201000,46,TRACE,periodic,230001,46,benign,0,9,263,2,1,128,135,135,-82,15,0,230.001,240,50n_30p_seed1_t00240,263.0,263.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,235022000,47,TRACE,tx,234598,47,benign,0,7,274,2,1,128,146,146,-92,14,0,234.598,240,50n_30p_seed1_t00240,274.0,274.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,230290000,48,TRACE,periodic,230001,48,benign,0,8,292,2,39,128,164,164,-57,10,0,230.001,240,50n_30p_seed1_t00240,292.0,292.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,234247000,49,TRACE,tx,233553,49,benign,0,6,288,2,39,128,160,160,-75,7,0,233.553,240,50n_30p_seed1_t00240,288.0,288.0,,0.0,2,2,188.0,1.0
50n_30p_seed1,0.3,1,230998000,50,TRACE,periodic,230001,50,benign,0,7,286,2,44,128,158,158,-73,5,0,230.001,240,50n_30p_seed1_t00240,286.0,286.0,,0.0,2,2,551.0,1.0
50n_30p_seed1,0.3,1,300226016,1,TRACE,rx,299678,1,root,0,9,128,1,0,65535,65535,65535,32767,21,18446744073709551508,299.678,300,50n_30p_seed1_t00300,128.0,128.0,,0.0,0,0,0.0,0.0
50n_30p_seed1,0.3,1,290765000,2,TRACE,periodic,290001,2,benign,0,9,292,2,18,128,164,164,-75,7,0,290.001,300,50n_30p_seed1_t00300,292.0,292.0,,0.0,1,1,343.0,1.0
50n_30p_seed1,0.3,1,299476000,3,TRACE,tx,298835,3,benign,0,9,274,2,13,128,146,146,-81,11,0,298.835,300,50n_30p_seed1_t00300,274.0,274.0,,0.0,3,3,159.33333333333334,1.0
50n_30p_seed1,0.3,1,290971000,4,TRACE,periodic,290001,4,benign,0,9,421,3,21,265,156,156,-84,12,0,290.001,300,50n_30p_seed1_t00300,421.0,421.0,,0.0,2,2,487.5,1.0
50n_30p_seed1,0.3,1,291693000,5,TRACE,tx,291629,5,benign,0,9,273,2,20,128,145,145,-83,13,0,291.629,300,50n_30p_seed1_t00300,273.0,273.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290815000,6,TRACE,periodic,290001,6,benign,0,10,284,2,13,128,156,156,-48,13,0,290.001,300,50n_30p_seed1_t00300,284.0,284.0,,0.0,2,2,303.5,1.0
50n_30p_seed1,0.3,1,290505000,7,TRACE,periodic,290001,7,benign,0,8,272,2,24,128,144,144,-89,12,0,290.001,300,50n_30p_seed1_t00300,272.0,272.0,,0.0,2,2,35.5,1.0
50n_30p_seed1,0.3,1,290907000,8,TRACE,periodic,290001,8,benign,0,10,287,2,15,128,159,159,-61,10,0,290.001,300,50n_30p_seed1_t00300,287.0,287.0,,0.0,1,1,418.0,1.0
50n_30p_seed1,0.3,1,290240000,9,TRACE,periodic,290001,9,attacker,1,10,272,2,15,128,144,144,-82,7,0,290.001,300,50n_30p_seed1_t00300,128.0,274.0,512.0,146.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290302000,10,TRACE,periodic,290001,10,benign,0,10,414,3,27,256,158,158,-81,10,0,290.001,300,50n_30p_seed1_t00300,414.0,414.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290137000,11,TRACE,periodic,290001,11,benign,0,9,398,3,14,256,142,142,-91,13,0,290.001,300,50n_30p_seed1_t00300,398.0,398.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,292704000,12,TRACE,tx,291706,12,benign,0,8,402,3,27,256,146,146,-86,17,0,291.706,300,50n_30p_seed1_t00300,402.0,402.0,,0.0,2,2,481.0,1.0
50n_30p_seed1,0.3,1,290541000,13,TRACE,periodic,290001,13,attacker,1,9,256,2,1,128,128,128,-83,19,0,290.001,300,50n_30p_seed1_t00300,128.0,256.0,512.0,128.0,2,2,9.5,1.0
50n_30p_seed1,0.3,1,290692000,14,TRACE,periodic,290001,14,benign,0,9,256,2,1,128,128,128,-82,19,0,290.001,300,50n_30p_seed1_t00300,256.0,256.0,,0.0,2,2,170.5,1.0
50n_30p_seed1,0.3,1,290346000,15,TRACE,periodic,290001,15,attacker,1,8,256,2,1,128,128,128,-94,18,0,290.001,300,50n_30p_seed1_t00300,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290862000,16,TRACE,periodic,290001,16,benign,0,10,405,3,14,256,149,149,-73,15,0,290.001,300,50n_30p_seed1_t00300,405.0,405.0,,0.0,2,2,375.0,1.0
50n_30p_seed1,0.3,1,296067000,17,TRACE,tx,295982,17,benign,0,9,303,2,32,128,175,175,-91,10,0,295.982,300,50n_30p_seed1_t00300,303.0,303.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,292489000,18,TRACE,tx,292238,18,attacker,1,8,262,2,20,128,134,134,-75,12,0,292.238,300,50n_30p_seed1_t00300,128.0,262.0,512.0,134.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,300155000,19,TRACE,tx,299787,19,benign,0,9,427,3,36,263,164,164,-92,17,0,299.787,300,50n_30p_seed1_t00300,427.0,427.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290013000,20,TRACE,periodic,290001,20,attacker,1,10,256,2,1,128,128,128,-63,22,0,290.001,300,50n_30p_seed1_t00300,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290926000,21,TRACE,periodic,290001,21,benign,0,9,264,2,1,128,136,136,-51,21,0,290.001,300,50n_30p_seed1_t00300,264.0,264.0,,0.0,2,2,404.0,1.0
50n_30p_seed1,0.3,1,297012000,22,TRACE,tx,296292,22,benign,0,9,288,2,1,128,160,160,-47,23,0,296.292,300,50n_30p_seed1_t00300,288.0,288.0,,0.0,3,3,194.66666666666666,1.0
50n_30p_seed1,0.3,1,291885000,23,TRACE,tx,291596,23,benign,0,8,288,2,1,128,160,160,-65,23,0,291.596,300,50n_30p_seed1_t00300,288.0,288.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290180000,24,TRACE,periodic,290001,24,attacker,1,8,261,2,39,128,133,133,-84,17,0,290.001,300,50n_30p_seed1_t00300,128.0,261.0,512.0,133.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290483000,25,TRACE,periodic,290001,25,attacker,1,9,271,2,15,128,143,143,-87,13,0,290.001,300,50n_30p_seed1_t00300,128.0,271.0,512.0,143.0,2,2,9.223372036854776e+18,1.0
50n_30p_seed1,0.3,1,293595000,26,TRACE,tx,293169,26,benign,0,9,274,2,20,128,146,146,-81,11,0,293.169,300,50n_30p_seed1_t00300,274.0,274.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290666000,27,TRACE,periodic,290001,27,benign,0,9,256,2,1,128,128,128,-88,18,0,290.001,300,50n_30p_seed1_t00300,256.0,256.0,,0.0,2,2,131.5,1.0
50n_30p_seed1,0.3,1,290421000,28,TRACE,periodic,290001,28,benign,0,9,292,2,1,128,164,164,-50,21,0,290.001,300,50n_30p_seed1_t00300,292.0,292.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290038000,29,TRACE,periodic,290001,29,benign,0,10,256,2,1,128,128,128,-25,21,0,290.001,300,50n_30p_seed1_t00300,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290052000,30,TRACE,periodic,290001,30,benign,0,9,288,2,1,128,160,160,-19,21,0,290.001,300,50n_30p_seed1_t00300,288.0,288.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290714000,31,TRACE,periodic,290001,31,benign,0,10,296,2,1,128,168,168,-59,21,0,290.001,300,50n_30p_seed1_t00300,296.0,296.0,,0.0,2,2,198.5,1.0
50n_30p_seed1,0.3,1,300742000,32,TRACE,periodic,300000,32,attacker,1,10,258,2,1,128,130,130,-81,18,0,300.0,300,50n_30p_seed1_t00300,128.0,259.0,512.0,131.0,2,2,217.5,1.0
50n_30p_seed1,0.3,1,299002000,33,TRACE,tx,298894,33,benign,0,11,273,2,39,128,145,145,-74,13,0,298.894,300,50n_30p_seed1_t00300,273.0,273.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,294795000,34,TRACE,tx,293960,34,attacker,1,10,447,3,27,256,191,191,-53,11,0,293.96,300,50n_30p_seed1_t00300,128.0,447.0,512.0,319.0,3,3,342.3333333333333,1.0
50n_30p_seed1,0.3,1,290612000,35,TRACE,periodic,290001,35,benign,0,10,405,3,29,256,149,149,-81,16,0,290.001,300,50n_30p_seed1_t00300,405.0,405.0,,0.0,2,2,100.0,1.0
50n_30p_seed1,0.3,1,290684000,36,TRACE,periodic,290001,36,benign,0,9,263,2,1,128,135,135,-66,18,0,290.001,300,50n_30p_seed1_t00300,263.0,263.0,,0.0,2,2,154.0,1.0
50n_30p_seed1,0.3,1,293255000,37,TRACE,tx,293073,37,benign,0,8,292,2,1,128,164,164,-42,18,0,293.073,300,50n_30p_seed1_t00300,292.0,292.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,292655000,38,TRACE,tx,291685,38,attacker,1,9,288,2,1,128,160,160,-49,19,0,291.685,300,50n_30p_seed1_t00300,128.0,288.0,512.0,160.0,3,3,456.6666666666667,1.0
50n_30p_seed1,0.3,1,290139000,39,TRACE,periodic,290001,39,attacker,1,9,256,2,1,128,128,128,-73,18,0,290.001,300,50n_30p_seed1_t00300,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,295629000,40,TRACE,tx,295427,40,benign,0,10,268,2,1,128,140,140,-90,16,0,295.427,300,50n_30p_seed1_t00300,268.0,268.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290390000,41,TRACE,periodic,290001,41,attacker,1,10,281,2,39,128,153,153,-64,10,0,290.001,300,50n_30p_seed1_t00300,128.0,281.0,512.0,153.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,293709000,42,TRACE,tx,292873,42,attacker,1,10,399,3,27,256,143,143,-84,8,0,292.873,300,50n_30p_seed1_t00300,128.0,399.0,512.0,271.0,2,2,342.0,1.0
50n_30p_seed1,0.3,1,299228000,43,TRACE,tx,299015,43,attacker,1,10,400,3,46,260,140,140,-93,12,0,299.015,300,50n_30p_seed1_t00300,128.0,400.0,512.0,272.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,290421000,44,TRACE,periodic,290001,44,attacker,1,10,387,3,29,256,131,131,-91,13,0,290.001,300,50n_30p_seed1_t00300,128.0,387.0,512.0,259.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,297874000,45,TRACE,tx,297083,45,benign,0,8,277,2,1,128,149,149,-81,13,0,297.083,300,50n_30p_seed1_t00300,277.0,277.0,,0.0,2,2,264.5,1.0
50n_30p_seed1,0.3,1,298899000,46,TRACE,tx,298699,46,benign,0,10,260,2,1,128,132,132,-82,15,0,298.699,300,50n_30p_seed1_t00300,260.0,260.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,292733000,47,TRACE,tx,292309,47,benign,0,9,270,2,1,128,142,142,-92,14,0,292.309,300,50n_30p_seed1_t00300,270.0,270.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,297641000,48,TRACE,tx,297352,48,benign,0,10,284,2,39,128,156,156,-57,10,0,297.352,300,50n_30p_seed1_t00300,284.0,284.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,292617000,49,TRACE,tx,291923,49,benign,0,8,281,2,39,128,153,153,-75,7,0,291.923,300,50n_30p_seed1_t00300,281.0,281.0,,0.0,2,2,199.0,1.0
50n_30p_seed1,0.3,1,290998000,50,TRACE,periodic,290001,50,benign,0,9,280,2,44,128,152,152,-73,5,0,290.001,300,50n_30p_seed1_t00300,280.0,280.0,,0.0,2,2,526.0,1.0
50n_30p_seed1,0.3,1,359764760,1,TRACE,rx,359216,1,root,0,12,128,1,0,65535,65535,65535,32767,21,18446744073709551115,359.216,360,50n_30p_seed1_t00360,128.0,128.0,,0.0,0,0,0.0,0.0
50n_30p_seed1,0.3,1,350765000,2,TRACE,periodic,350001,2,benign,0,11,284,2,18,128,156,156,-75,7,0,350.001,360,50n_30p_seed1_t00360,284.0,284.0,,0.0,2,2,303.0,1.0
50n_30p_seed1,0.3,1,350642000,3,TRACE,periodic,350001,3,benign,0,12,268,2,13,128,140,140,-81,11,0,350.001,360,50n_30p_seed1_t00360,268.0,268.0,,0.0,2,2,145.5,1.0
50n_30p_seed1,0.3,1,350971000,4,TRACE,periodic,350001,4,benign,0,11,411,3,21,261,150,150,-84,12,0,350.001,360,50n_30p_seed1_t00360,411.0,411.0,,0.0,2,2,440.5,1.0
50n_30p_seed1,0.3,1,356673000,5,TRACE,tx,356609,5,benign,0,11,269,2,20,128,141,141,-83,13,0,356.609,360,50n_30p_seed1_t00360,269.0,269.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,350815000,6,TRACE,periodic,350001,6,benign,0,12,278,2,13,128,150,150,-48,13,0,350.001,360,50n_30p_seed1_t00360,278.0,278.0,,0.0,2,2,348.5,1.0
50n_30p_seed1,0.3,1,350505000,7,TRACE,periodic,350001,7,benign,0,10,268,2,24,128,140,140,-89,12,0,350.001,360,50n_30p_seed1_t00360,268.0,268.0,,0.0,2,2,36.5,1.0
50n_30p_seed1,0.3,1,350907000,8,TRACE,periodic,350001,8,benign,0,12,280,2,15,128,152,152,-61,10,0,350.001,360,50n_30p_seed1_t00360,280.0,280.0,,0.0,2,2,404.0,1.0
50n_30p_seed1,0.3,1,350240000,9,TRACE,periodic,350001,9,attacker,1,12,268,2,15,128,140,140,-82,7,0,350.001,360,50n_30p_seed1_t00360,128.0,268.0,512.0,140.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,350302000,10,TRACE,periodic,350001,10,benign,0,12,408,3,27,256,152,152,-81,10,0,350.001,360,50n_30p_seed1_t00360,408.0,408.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,351969000,11,TRACE,tx,351833,11,benign,0,10,396,3,14,256,140,140,-91,13,0,351.833,360,50n_30p_seed1_t00360,396.0,396.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_30p_seed1,0.3,1,355597000,12,TRACE,tx,354599,12,benign,0,10,398,3,27,256,142,142,-86,17,0,354.599,360,50n_30p_seed1_t00360,398.0,398.0,,0.0,2,2,498.5,1.0
50n_30p_seed1,0.3,1,350541000,13,TRACE,periodic,350001,13,attacker,1,11,263,2,1,128,135,135,-83,19,0,350.001,360,50n_30p_seed1_t00360,128.0,263.0,512.0,135.0,2,2,21.0,1.0
50n_30p_seed1,0.3,1,351477000,14,TRACE,tx,350786,14,benign,0,10,256,2,1,128,128,128,-82,19,0,350.786,360,50n_30p_seed1_t00360,256.0,256.0,,0.0,2,2,166.5,1.0
50n_30p_seed1,0.3,1,350346000,15,TRACE,periodic,350001,15,attacker,1,10,256,2,1,128,128,128,-94,18,0,350.001,360,50n_30p_seed1_t00360,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
